IdP,x,y,h2g,energy,id,time,breakage,damage
2.000000,323120.175096,4661245.683899,6.776957,296.783849,2055,38.394375,0.000000
2.000000,323120.209545,4661245.585800,6.731980,299.597005,2055,38.404375,0.000000
2.000000,323120.243994,4661245.487702,6.685954,302.437107,2055,38.414375,0.000000
2.000000,323120.278443,4661245.389603,6.638879,305.304155,2055,38.424375,0.000000
2.000000,323120.312893,4661245.291504,6.590756,308.198149,2055,38.434375,0.000000
2.000000,323120.347342,4661245.193406,6.541584,311.119089,2055,38.444375,0.000000
2.000000,323120.381791,4661245.095307,6.491364,314.066976,2055,38.454375,0.000000
2.000000,323120.416240,4661244.997208,6.439944,317.041808,2055,38.464375,0.000000
2.000000,323120.450689,4661244.899110,6.382237,320.043586,2055,38.474375,0.000000
2.000000,323120.485139,4661244.801011,6.323296,323.072311,2055,38.484375,0.000000
2.000000,323120.519588,4661244.702912,6.263121,326.127982,2055,38.494375,0.000000
2.000000,323120.554037,4661244.604814,6.201711,329.210599,2055,38.504375,0.000000
2.000000,323120.588486,4661244.506715,6.139066,332.320162,2055,38.514375,0.000000
2.000000,323120.622936,4661244.408617,6.075188,335.456671,2055,38.524375,0.000000
2.000000,323120.657385,4661244.310518,6.010074,338.620126,2055,38.534375,0.000000
2.000000,323120.691834,4661244.212419,5.943726,341.810527,2055,38.544375,0.000000
2.000000,323120.726283,4661244.114321,5.876144,345.027875,2055,38.554375,0.000000
2.000000,323120.760732,4661244.016222,5.807327,348.272168,2055,38.564375,0.000000
2.000000,323120.795182,4661243.918123,5.737275,351.543408,2055,38.574375,0.000000
2.000000,323120.829631,4661243.820025,5.665989,354.841593,2055,38.584375,0.000000
2.000000,323120.864080,4661243.721926,5.593469,358.166725,2055,38.594375,0.000000
2.000000,323120.898529,4661243.623828,5.519714,361.518803,2055,38.604375,0.000000
2.000000,323120.932979,4661243.525729,5.444725,364.897827,2055,38.614375,0.000000
2.000000,323120.967428,4661243.427630,5.368501,368.303797,2055,38.624375,0.000000
2.000000,323121.001877,4661243.329532,5.290943,371.736714,2055,38.634375,0.000000
2.000000,323121.036326,4661243.231433,5.210192,375.196576,2055,38.644375,0.000000
2.000000,323121.070775,4661243.133334,5.127750,378.683385,2055,38.654375,0.000000
2.000000,323121.105225,4661243.035236,5.043617,382.197139,2055,38.664375,0.000000
2.000000,323121.139674,4661242.937137,4.954673,385.737840,2055,38.674375,0.000000
2.000000,323144.189086,4661253.998677,3.068742,464.994741,2055,27.120625,0.000000
2.000000,323140.550920,4661251.901250,2.562362,554.440506,2055,31.093125,0.000000
2.000000,323144.307795,4661253.947072,1.584078,159.958701,2056,30.236250,0.000000
2.000000,323117.817005,4661243.997944,1.013175,391.420567,2056,28.520625,0.000000
2.000000,323126.894128,4661245.996340,2.089294,95.112120,2056,34.120000,0.000000
2.000000,323120.008790,4661245.478274,2.674592,362.563861,2056,35.256250,0.000000
2.000000,323145.315468,4661253.991839,0.582184,127.399842,2056,35.956250,0.000000
2.000000,323146.623972,4661253.952048,5.008884,355.284241,2056,34.028125,0.000000
2.000000,323146.643799,4661253.875083,4.879421,359.089959,2056,34.038125,0.000000
2.000000,323128.875257,4661247.989252,1.216659,781.736442,2056,24.676250,0.000000
2.000000,323146.344828,4661253.942449,5.892788,451.773090,2056,30.318750,0.000000
2.000000,323146.389069,4661253.822197,5.786671,455.244860,2056,30.328750,0.000000
2.000000,323146.433310,4661253.701944,5.678111,458.743575,2056,30.338750,0.000000
2.000000,323146.477551,4661253.581691,5.567107,462.269237,2056,30.348750,0.000000
2.000000,323146.521792,4661253.461438,5.453659,465.821845,2056,30.358750,0.000000
2.000000,323146.566033,4661253.341185,5.337767,469.401400,2056,30.368750,0.000000
2.000000,323146.610274,4661253.220933,5.219431,473.007900,2056,30.378750,0.000000
2.000000,323146.654515,4661253.100680,5.098651,476.641346,2056,30.388750,0.000000
2.000000,323146.698756,4661252.980427,4.975555,480.301739,2056,30.398750,0.000000
2.000000,323110.003708,4661243.862085,0.053087,2.729034,2056,22.940000,0.000000
2.000000,323117.058531,4661243.929097,2.341317,301.678355,2056,26.430000,0.000000
2.000000,323116.699629,4661243.929791,2.755849,271.758478,2056,38.266250,0.000000
2.000000,323123.908747,4661245.983572,0.655572,779.828092,2056,24.769375,0.000000
2.000000,323147.504980,4661253.980561,2.733673,36.299180,2056,35.813125,0.000000
2.000000,323140.306812,4661251.956428,1.503247,163.459318,2057,31.061875,0.000000
2.000000,323143.922615,4661251.957317,1.131722,80.279446,2057,35.856875,0.000000
2.000000,323128.022616,4661247.822763,0.206765,9.293822,2057,31.492500,0.000000
2.000000,323143.064454,4661251.905807,1.837994,176.374996,2057,42.218125,0.000000
2.000000,323145.831180,4661253.953154,2.023013,405.971784,2057,34.383750,0.000000
2.000000,323144.019314,4661253.141489,0.818431,79.407812,2057,31.091250,0.000000
2.000000,323144.040635,4661253.490623,0.577433,170.453212,2057,34.777500,0.000000
2.000000,323148.005072,4661254.507768,0.525141,45.976618,2057,34.546875,0.000000
2.000000,323140.544655,4661251.995848,0.790826,114.256227,2057,40.280625,0.000000
2.000000,323145.883944,4661253.992093,0.283805,18.750627,2057,34.491875,0.000000
2.000000,323141.251581,4661251.949584,2.118885,444.813891,2057,24.432500,0.000000
2.000000,323140.752220,4661251.955225,5.317052,455.091729,2058,29.737500,0.000000
2.000000,323140.763433,4661251.856560,5.197223,459.238749,2058,29.747500,0.000000
2.000000,323140.774646,4661251.757895,5.076243,463.412715,2058,29.757500,0.000000
2.000000,323140.785859,4661251.659230,4.954109,467.613627,2058,29.767500,0.000000
2.000000,323140.185420,4661251.965905,0.389391,486.298947,2058,28.592500,0.000000
2.000000,323146.615010,4661253.968865,2.367753,182.320117,2058,36.586250,0.000000
2.000000,323130.687205,4661247.999385,0.033984,2.360825,2058,34.535000,0.000000
2.000000,323143.701874,4661251.985178,1.127968,6.677870,2058,36.078750,0.000000
2.000000,323144.033768,4661252.642010,0.979995,187.624576,2058,32.386875,0.000000
2.000000,323148.628454,4661255.978805,1.750207,97.602034,2058,35.178125,0.000000
2.000000,323140.271155,4661251.977731,2.310010,173.238799,2058,34.045000,0.000000
2.000000,323141.884314,4661251.951966,1.512217,120.728369,2058,41.633750,0.000000
2.000000,323144.999751,4661253.973789,0.006317,480.597010,2058,30.478750,0.000000
2.000000,323117.151582,4661243.942461,0.383588,392.901233,2058,32.234375,0.000000
2.000000,323144.031346,4661253.536078,2.141442,110.956116,2059,37.864375,0.000000
2.000000,323136.257654,4661249.916719,2.365713,463.778698,2059,42.231250,0.000000
